EmployeeID,Age,Gender,Department,YearsOfExperience,EducationLevel,Salary,PerformanceRating,Skills,Certification
3181,52,Female,Operations,0,5,119579,5,Java,Certified
3182,59,Female,Marketing,13,4,133507,2,C++,Not Certified
3183,32,Female,Marketing,7,2,32976,3,Machine Learning,Certified
3184,56,Female,IT,2,2,37426,1,Java,Certified
3185,29,Male,Sales,0,1,52887,2,Python,Certified
3186,24,Female,Finance,14,1,56710,4,Data Analysis,Certified
3187,35,Male,Marketing,7,1,71387,4,Python,Certified
3188,34,Male,Operations,11,3,77470,4,Data Analysis,Not Certified
3189,53,Female,IT,0,2,36486,3,Machine Learning,Not Certified
3190,55,Male,IT,7,4,69258,4,C++,Certified
3191,40,Male,Marketing,0,5,142418,5,Java,Certified
3192,59,Female,Marketing,8,2,146632,4,Java,Certified
3193,37,Female,Marketing,13,2,52623,2,Java,Certified
3194,23,Female,Finance,8,2,53806,4,Machine Learning,Not Certified
3195,61,Male,Marketing,11,1,35973,5,Data Analysis,Certified
3196,38,Female,Sales,12,3,76215,4,Java,Not Certified
3197,55,Female,Operations,8,4,144162,1,Python,Certified
3198,37,Female,Marketing,2,1,75939,5,Java,Not Certified
3199,59,Female,Finance,3,3,144621,3,Machine Learning,Not Certified
3200,23,Male,Operations,4,2,59157,4,C++,Not Certified
3201,23,Female,IT,5,3,35521,2,Python,Certified
3202,47,Male,Marketing,8,1,42891,4,Java,Certified
3203,34,Female,Operations,12,2,112331,2,Java,Not Certified
3204,52,Male,IT,10,1,52474,1,SQL,Certified
3205,55,Male,Finance,11,4,56507,3,Data Analysis,Certified
3206,60,Male,Sales,3,2,40687,5,Python,Not Certified
3207,24,Female,Marketing,13,3,128550,5,SQL,Certified
3208,29,Male,Sales,13,1,41009,3,C++,Not Certified
3209,44,Female,Finance,5,5,118762,1,Data Analysis,Certified
3210,35,Female,Operations,12,3,118484,1,Python,Certified
3211,48,Female,Operations,0,3,130475,4,Java,Not Certified
3212,50,Female,Finance,1,2,74291,1,Python,Not Certified
3213,60,Female,Finance,7,3,78296,4,Java,Not Certified
3214,60,Male,Marketing,3,1,143580,2,Data Analysis,Not Certified
3215,22,Female,IT,9,5,70225,3,Java,Certified
3216,38,Male,Sales,6,4,117638,2,C++,Certified
3217,51,Male,Sales,3,5,64828,2,Machine Learning,Certified
3218,34,Male,Operations,13,1,66102,2,Java,Not Certified
3219,42,Male,Operations,8,2,141391,2,C++,Certified
3220,40,Male,Marketing,8,1,86342,5,Machine Learning,Certified
3221,40,Male,Finance,3,3,63712,1,Data Analysis,Certified
3222,46,Male,Sales,12,2,56823,3,Data Analysis,Not Certified
3223,43,Female,Marketing,14,4,35361,3,Python,Not Certified
3224,52,Male,Operations,7,4,121374,2,C++,Certified
3225,38,Female,Operations,5,1,110174,3,C++,Certified
3226,44,Male,Sales,0,3,68052,4,SQL,Not Certified
3227,53,Male,Operations,14,4,53265,3,SQL,Not Certified
3228,31,Male,Operations,6,5,120287,2,Machine Learning,Not Certified
3229,31,Male,IT,0,2,72012,3,Machine Learning,Not Certified
3230,57,Female,Finance,2,5,40916,1,SQL,Certified
3231,29,Female,Operations,7,4,105045,2,Machine Learning,Not Certified
3232,41,Female,IT,14,4,75532,5,Java,Certified
3233,53,Male,Marketing,8,1,126638,1,SQL,Not Certified
3234,35,Male,Operations,2,1,77659,3,C++,Certified
3235,49,Male,Marketing,0,2,119860,5,Java,Certified
3236,45,Female,Operations,0,1,44003,1,Machine Learning,Not Certified
3237,36,Male,Sales,6,3,123479,4,Data Analysis,Certified
3238,43,Female,IT,4,2,72634,1,Python,Certified
3239,51,Female,IT,12,3,128637,5,SQL,Certified
3240,25,Male,Sales,13,1,125479,4,Data Analysis,Not Certified
3241,34,Male,Finance,0,2,104992,3,Machine Learning,Not Certified
3242,44,Female,IT,5,4,41369,2,C++,Not Certified
3243,29,Female,Marketing,13,5,49329,3,Python,Certified
3244,39,Female,IT,5,4,108754,2,Data Analysis,Certified
3245,33,Male,Finance,13,3,116700,2,Python,Certified
3246,52,Male,Marketing,3,4,132960,5,SQL,Certified
3247,35,Male,Marketing,6,4,42410,4,Machine Learning,Not Certified
3248,55,Male,Sales,6,5,59730,4,C++,Certified
3249,39,Male,Operations,11,5,32665,1,Machine Learning,Certified
3250,55,Male,Sales,8,4,69899,3,Python,Certified
3251,32,Female,Operations,11,5,67703,5,Data Analysis,Not Certified
3252,33,Female,Sales,0,4,95951,3,SQL,Certified
3253,36,Female,Operations,4,2,129011,1,SQL,Not Certified
3254,52,Male,IT,14,4,54172,1,Machine Learning,Not Certified
3255,50,Female,Marketing,9,1,32684,5,Data Analysis,Certified
3256,47,Male,Operations,2,5,103030,1,Data Analysis,Certified
3257,39,Male,IT,6,5,49750,5,Python,Certified
3258,53,Female,Finance,3,3,49887,1,Machine Learning,Certified
3259,43,Male,Sales,3,3,50826,4,Machine Learning,Not Certified
3260,59,Female,Finance,12,1,36180,5,Java,Not Certified
3261,38,Female,IT,11,5,76779,4,Machine Learning,Not Certified
3262,44,Male,Finance,0,5,98095,4,SQL,Not Certified
3263,45,Female,Finance,0,3,92288,5,Python,Not Certified
3264,29,Female,IT,9,3,70905,3,Data Analysis,Not Certified
3265,27,Female,Marketing,1,4,99507,2,Machine Learning,Not Certified
3266,26,Female,Operations,14,5,131261,1,Python,Not Certified
3267,50,Male,Sales,1,5,86068,1,Machine Learning,Not Certified
3268,49,Female,Operations,0,4,48113,3,Data Analysis,Not Certified
3269,32,Female,Sales,7,5,72861,2,C++,Certified
3270,22,Female,Operations,5,1,108487,3,Data Analysis,Certified
3271,40,Male,Finance,5,3,55617,2,Data Analysis,Certified
3272,30,Female,Marketing,9,3,128330,5,Data Analysis,Not Certified
3273,48,Male,Finance,9,3,32583,5,Machine Learning,Certified
3274,55,Female,Marketing,8,2,121164,4,Java,Not Certified
3275,25,Female,IT,4,1,56250,4,Data Analysis,Not Certified
3276,57,Female,Sales,14,1,33055,5,SQL,Certified
3277,39,Male,Sales,3,4,102337,4,SQL,Not Certified
3278,36,Male,IT,14,2,64426,5,Python,Certified
3279,34,Male,Operations,10,5,132255,3,Java,Not Certified
3280,40,Male,IT,5,1,90532,1,Python,Not Certified
3281,27,Male,IT,7,2,135603,5,SQL,Certified
3282,33,Male,Marketing,13,2,119376,5,SQL,Certified
3283,58,Female,IT,0,1,39933,5,C++,Certified
3284,38,Male,Sales,6,4,61979,4,Data Analysis,Certified
3285,44,Female,Finance,7,2,75047,4,SQL,Certified
3286,47,Male,Marketing,8,3,34137,4,Machine Learning,Certified
3287,50,Male,Marketing,10,2,41423,4,Machine Learning,Not Certified
3288,54,Male,Operations,7,5,119851,3,Python,Not Certified
3289,48,Female,Finance,6,1,64482,5,Python,Not Certified
3290,46,Male,Marketing,2,5,74156,3,Data Analysis,Not Certified
3291,31,Male,IT,1,4,82483,4,Data Analysis,Certified
3292,44,Female,Marketing,14,3,131651,3,C++,Not Certified
3293,42,Female,Marketing,2,1,64754,5,Java,Not Certified
3294,42,Female,Marketing,3,2,66312,5,Python,Certified
3295,34,Female,Operations,3,3,53363,4,Data Analysis,Not Certified
3296,58,Male,Marketing,5,2,47085,5,Python,Certified
3297,54,Female,Marketing,11,4,86889,3,Data Analysis,Certified
3298,45,Male,Operations,6,1,137950,2,SQL,Certified
3299,32,Male,Finance,11,4,132090,5,Python,Not Certified
3300,38,Female,Sales,3,4,109951,3,SQL,Certified
3301,25,Male,Operations,9,4,86414,3,Python,Not Certified
3302,46,Female,Operations,5,4,147159,3,Java,Not Certified
3303,51,Male,Marketing,8,2,77052,5,C++,Not Certified
3304,30,Female,Marketing,13,5,116934,2,Machine Learning,Certified
3305,42,Female,Sales,5,2,62691,4,Machine Learning,Certified
3306,41,Female,Marketing,13,3,102195,4,Machine Learning,Certified
3307,40,Female,IT,2,4,116180,5,SQL,Not Certified
3308,40,Female,Marketing,0,3,84697,5,Data Analysis,Not Certified
3309,33,Female,Marketing,10,2,33044,1,Machine Learning,Certified
3310,58,Male,IT,9,4,33883,2,Java,Not Certified
3311,38,Male,Sales,9,2,61712,3,Machine Learning,Certified
3312,58,Male,IT,12,4,114860,3,Python,Certified
3313,60,Female,Operations,4,2,143655,4,SQL,Not Certified
3314,49,Male,IT,9,1,51545,5,Python,Not Certified
3315,56,Female,Finance,9,5,48204,2,Python,Certified
3316,39,Male,Operations,2,5,53268,4,Python,Not Certified
3317,35,Male,Marketing,7,4,111298,2,C++,Certified
3318,56,Female,Operations,9,1,147490,5,C++,Certified
3319,28,Male,Sales,14,3,123907,3,Data Analysis,Not Certified
3320,34,Male,Sales,0,1,114383,1,SQL,Certified
3321,39,Male,IT,10,4,66139,2,Java,Not Certified
3322,58,Female,Operations,1,1,136831,3,Java,Certified
3323,34,Male,Marketing,2,3,105652,2,Java,Not Certified
3324,57,Female,Sales,2,4,149664,2,Python,Not Certified
3325,52,Male,Marketing,11,5,125661,2,C++,Certified
3326,23,Male,Finance,7,1,149755,5,SQL,Not Certified
3327,37,Male,Sales,4,5,126940,4,Python,Not Certified
3328,30,Male,IT,7,5,58436,2,C++,Certified
3329,30,Female,Finance,10,2,98324,5,C++,Not Certified
3330,59,Male,Operations,13,3,127685,1,Machine Learning,Certified
3331,32,Female,Marketing,14,1,34125,4,Machine Learning,Not Certified
3332,43,Female,Sales,14,5,99142,5,SQL,Certified
3333,54,Male,Finance,10,5,146228,1,SQL,Certified
3334,57,Male,Finance,5,3,71534,4,SQL,Certified
3335,44,Female,Sales,14,5,128524,5,Python,Certified
3336,55,Female,Operations,11,5,116842,1,Data Analysis,Not Certified
3337,30,Male,Operations,1,5,72973,5,SQL,Certified
3338,45,Male,IT,10,5,106369,1,Machine Learning,Not Certified
3339,29,Male,Operations,3,2,117533,2,Data Analysis,Certified
3340,28,Male,IT,8,2,63521,2,Python,Not Certified
3341,57,Male,Finance,3,4,125484,4,Data Analysis,Certified
3342,39,Female,Sales,4,1,142179,1,Java,Not Certified
3343,24,Male,Operations,4,3,37488,2,Data Analysis,Not Certified
3344,49,Male,IT,9,4,69974,4,SQL,Certified
3345,27,Female,Finance,7,2,72448,3,Python,Certified
3346,42,Male,Operations,5,2,37938,2,SQL,Certified
3347,49,Male,Marketing,9,2,81113,2,Machine Learning,Not Certified
3348,61,Female,Finance,6,4,134262,5,Java,Not Certified
3349,22,Male,Operations,5,2,45770,3,Machine Learning,Not Certified
3350,57,Female,Finance,13,4,82635,1,SQL,Not Certified
3351,42,Male,Sales,13,2,102171,4,SQL,Certified
3352,56,Male,Sales,13,5,104165,3,SQL,Certified
3353,34,Male,Sales,4,5,87822,1,C++,Certified
3354,31,Female,Marketing,14,1,79934,2,Java,Certified
3355,31,Female,Sales,4,2,95526,4,SQL,Not Certified
3356,34,Female,Marketing,2,1,127204,4,SQL,Not Certified
3357,58,Female,Sales,6,4,51487,3,Machine Learning,Certified
3358,59,Male,Finance,12,1,83319,5,Machine Learning,Not Certified
3359,45,Female,Operations,9,2,42869,1,SQL,Certified
3360,23,Female,Operations,4,4,144907,3,Python,Not Certified
3361,43,Female,Sales,6,4,104755,5,C++,Not Certified
3362,38,Male,Operations,14,5,70797,5,Machine Learning,Not Certified
3363,57,Male,Sales,1,4,86298,5,Python,Not Certified
3364,35,Female,Sales,8,4,144576,4,C++,Not Certified
3365,31,Female,IT,7,1,112209,1,SQL,Not Certified
3366,56,Male,IT,14,4,112299,1,Java,Certified
3367,46,Female,IT,4,3,74933,3,Data Analysis,Not Certified
3368,24,Female,Marketing,1,5,106579,2,Data Analysis,Certified
3369,59,Female,IT,5,5,39570,3,SQL,Certified
3370,38,Female,Sales,7,4,36886,1,Machine Learning,Certified
3371,33,Male,Finance,6,1,97494,4,Python,Certified
3372,45,Male,IT,7,5,73087,3,Java,Certified
3373,50,Male,IT,3,5,120177,2,C++,Certified
3374,46,Female,Finance,13,3,97719,3,SQL,Not Certified
3375,57,Female,Sales,2,4,124606,5,Java,Not Certified
3376,47,Male,Marketing,6,5,33774,2,Java,Not Certified
3377,59,Male,IT,1,5,59018,5,Machine Learning,Certified
3378,22,Male,Finance,13,5,115839,4,C++,Certified
3379,41,Female,Sales,4,5,44272,1,Java,Certified
3380,49,Male,Operations,12,1,52586,3,Machine Learning,Not Certified
3381,37,Female,Marketing,6,2,63545,3,Python,Not Certified
3382,38,Female,Finance,0,3,32566,5,Machine Learning,Not Certified
3383,61,Male,Finance,3,1,138399,5,Python,Certified
3384,49,Male,Finance,14,3,106489,1,Python,Certified
3385,33,Female,IT,1,5,95355,3,Java,Certified
3386,48,Male,Operations,5,3,61696,1,Machine Learning,Not Certified
3387,51,Male,Marketing,11,4,102940,5,Python,Certified
3388,55,Female,Sales,0,4,128382,5,C++,Certified
3389,58,Female,Sales,6,2,97117,2,Java,Certified
3390,27,Female,Operations,2,2,109602,5,Machine Learning,Certified
3391,28,Female,Finance,11,3,70735,5,Machine Learning,Not Certified
3392,53,Female,Finance,0,1,103375,1,Data Analysis,Not Certified
3393,53,Male,Finance,14,1,130466,2,Machine Learning,Certified
3394,46,Female,Finance,7,5,80637,2,Java,Certified
3395,54,Female,Finance,6,1,52129,3,C++,Not Certified
3396,28,Female,Operations,1,2,60845,4,Machine Learning,Not Certified
3397,33,Male,IT,6,1,109449,3,Data Analysis,Certified
3398,37,Female,Marketing,2,5,147308,3,Java,Not Certified
3399,37,Female,Finance,14,4,96500,3,Python,Not Certified
3400,57,Female,IT,12,1,40739,2,SQL,Certified
3401,34,Male,Sales,8,1,88172,1,SQL,Not Certified
3402,28,Female,Operations,7,2,32673,5,Python,Not Certified
3403,57,Female,IT,4,3,133597,2,Machine Learning,Not Certified
3404,30,Female,Finance,6,4,61171,5,SQL,Not Certified
3405,53,Male,Finance,2,3,119179,5,SQL,Certified
3406,32,Male,Finance,0,5,130022,4,Python,Not Certified
3407,29,Male,IT,0,5,40624,3,Machine Learning,Not Certified
3408,54,Male,Finance,14,3,96764,4,Machine Learning,Certified
3409,44,Female,IT,10,2,138906,3,Python,Not Certified
3410,46,Female,Finance,1,2,82930,2,Machine Learning,Certified
3411,29,Male,Sales,7,2,64608,5,Machine Learning,Certified
3412,43,Male,Sales,0,4,79649,4,Java,Not Certified
3413,25,Female,Marketing,10,5,112456,2,Java,Not Certified
3414,61,Female,Finance,11,5,49689,2,Python,Not Certified
3415,24,Male,Finance,4,5,93503,3,C++,Not Certified
3416,50,Male,IT,8,4,102660,5,SQL,Not Certified
3417,50,Male,IT,11,5,72124,3,Java,Certified
3418,55,Male,Finance,8,3,146659,3,SQL,Not Certified
3419,55,Female,Marketing,1,1,126875,2,Data Analysis,Certified
3420,49,Male,Finance,6,4,37587,3,Python,Not Certified
3421,34,Male,IT,10,1,33527,1,C++,Certified
3422,36,Female,Finance,0,3,63067,5,Data Analysis,Not Certified
3423,44,Female,IT,2,2,81538,3,Data Analysis,Not Certified
3424,47,Female,Finance,5,2,140894,3,Machine Learning,Not Certified
3425,25,Female,Operations,8,2,99499,4,Data Analysis,Not Certified
3426,47,Female,IT,9,4,67455,5,Python,Not Certified
3427,61,Male,Marketing,1,2,132475,5,Java,Certified
3428,30,Male,Operations,6,4,50243,3,Python,Not Certified
3429,26,Male,Finance,14,4,62693,1,Java,Not Certified
3430,53,Female,IT,3,1,141371,4,Data Analysis,Not Certified
3431,41,Male,Operations,1,2,99231,1,Data Analysis,Certified
3432,32,Female,Marketing,2,5,104648,3,C++,Not Certified
3433,36,Male,IT,5,2,62059,5,Java,Certified
3434,53,Male,Operations,9,2,88867,5,Data Analysis,Not Certified
3435,49,Female,Operations,8,2,102778,1,Machine Learning,Certified
3436,43,Female,Operations,7,5,105477,2,SQL,Not Certified
3437,38,Male,Sales,9,5,85283,3,C++,Not Certified
3438,47,Male,Finance,13,4,93853,5,Python,Certified
3439,28,Male,IT,10,5,50001,2,C++,Not Certified
3440,47,Male,IT,8,4,32700,5,SQL,Certified
3441,46,Male,IT,3,1,80157,5,Java,Not Certified
3442,31,Female,Operations,11,4,48085,2,Python,Not Certified
3443,40,Female,Finance,3,2,93883,1,Python,Certified
3444,32,Female,Marketing,14,3,147990,3,Java,Not Certified
3445,34,Female,IT,8,3,88147,2,C++,Certified
3446,29,Male,Finance,7,2,43339,2,Data Analysis,Certified
3447,61,Male,Finance,11,4,45834,5,C++,Not Certified
3448,25,Female,Sales,14,2,148054,2,SQL,Not Certified
3449,52,Male,IT,1,5,106620,3,Machine Learning,Not Certified
3450,49,Female,Operations,7,4,59543,1,Data Analysis,Certified
3451,32,Male,Finance,0,2,65930,1,C++,Certified
3452,22,Male,Finance,8,5,71074,1,Machine Learning,Not Certified
3453,59,Male,Marketing,8,5,127438,3,Machine Learning,Certified
3454,45,Female,Sales,12,4,90673,5,Java,Certified
3455,52,Female,Finance,14,1,59044,3,SQL,Certified
3456,47,Female,Finance,7,1,108673,2,SQL,Certified
3457,26,Female,Operations,10,5,64905,4,SQL,Not Certified
3458,41,Male,Operations,4,1,84004,4,Data Analysis,Not Certified
3459,32,Male,Marketing,4,5,92761,4,Python,Not Certified
3460,54,Male,Marketing,12,1,144718,1,Data Analysis,Certified
3461,59,Male,Marketing,2,5,101484,3,C++,Certified
3462,48,Female,Operations,4,5,142997,3,Machine Learning,Certified
3463,55,Male,Operations,3,5,128103,1,Machine Learning,Certified
3464,36,Male,Sales,0,5,126725,2,Python,Not Certified
3465,53,Male,IT,8,3,144403,4,C++,Certified
3466,42,Female,IT,14,1,144514,4,Python,Certified
3467,26,Female,Sales,9,5,127407,1,Machine Learning,Not Certified
3468,27,Female,IT,13,2,113725,4,Data Analysis,Not Certified
3469,59,Male,Operations,3,4,118333,5,SQL,Not Certified
3470,43,Female,IT,2,2,99105,3,Machine Learning,Certified
3471,39,Male,Operations,5,2,56012,4,Java,Certified
3472,35,Male,Sales,0,3,93696,4,SQL,Certified
3473,31,Male,Marketing,4,1,108513,5,Machine Learning,Certified
3474,34,Female,Sales,14,3,127585,2,Data Analysis,Certified
3475,52,Female,IT,6,1,51694,2,Python,Certified
3476,51,Male,Operations,1,5,74388,5,SQL,Not Certified
3477,24,Male,IT,9,3,128760,2,Data Analysis,Certified
3478,51,Female,IT,8,4,112368,1,C++,Not Certified
3479,27,Female,Marketing,11,1,62835,5,Java,Not Certified
3480,50,Female,IT,14,3,148777,3,SQL,Not Certified
3481,29,Male,Marketing,5,4,97398,3,Python,Certified
3482,54,Male,Operations,1,2,48186,3,C++,Certified
3483,38,Male,Operations,7,5,59545,4,Data Analysis,Not Certified
3484,32,Female,Marketing,7,5,141058,5,Java,Certified
3485,34,Female,Sales,0,2,74391,5,Python,Certified
3486,32,Female,Operations,11,3,135858,2,Data Analysis,Not Certified
3487,52,Male,Sales,0,2,103855,5,Data Analysis,Certified
3488,49,Male,Operations,0,4,134199,5,SQL,Certified
3489,27,Female,Operations,11,1,75788,2,SQL,Certified
3490,37,Male,Finance,3,3,58401,5,Python,Certified
3491,25,Female,IT,3,1,127764,5,Machine Learning,Not Certified
3492,56,Male,IT,7,2,88611,1,Machine Learning,Not Certified
3493,47,Female,Sales,0,5,42202,2,Data Analysis,Certified
3494,33,Male,IT,9,1,93368,1,SQL,Certified
3495,32,Male,Sales,2,1,133819,4,Java,Certified
3496,58,Female,Operations,10,5,115658,2,Java,Not Certified
3497,46,Female,Finance,0,1,63135,5,Data Analysis,Certified
3498,39,Female,Finance,8,1,118121,5,SQL,Certified
3499,40,Female,Operations,9,5,143944,1,Python,Not Certified
3500,44,Female,Marketing,11,5,143765,1,Python,Certified
3501,59,Male,Marketing,8,2,93535,4,Python,Not Certified
3502,39,Female,IT,6,2,44897,4,Java,Certified
3503,47,Female,Sales,12,1,147328,5,SQL,Not Certified
3504,27,Female,Finance,11,3,51291,3,SQL,Certified
3505,25,Male,IT,14,2,128362,4,Java,Certified
3506,50,Female,Operations,7,2,83408,5,Python,Not Certified
3507,55,Female,Finance,0,3,103830,4,Python,Not Certified
3508,38,Female,Sales,4,3,84093,2,Data Analysis,Not Certified
3509,37,Male,Sales,14,5,34507,1,Machine Learning,Not Certified
3510,23,Male,Marketing,13,2,145473,5,C++,Not Certified
3511,55,Female,IT,1,4,58854,4,Machine Learning,Certified
3512,29,Male,Operations,12,4,143056,1,SQL,Not Certified
3513,34,Female,Finance,0,1,45475,3,SQL,Not Certified
3514,29,Male,Sales,2,2,74905,4,SQL,Not Certified
3515,51,Female,Finance,6,4,109870,5,Machine Learning,Not Certified
3516,53,Male,Operations,0,2,114366,2,C++,Certified
3517,57,Female,Finance,10,2,143418,1,Data Analysis,Certified
3518,51,Female,IT,1,4,144339,1,Machine Learning,Certified
3519,22,Male,Marketing,1,2,122814,2,C++,Certified
3520,60,Female,Finance,3,3,114285,5,Python,Certified
3521,38,Female,Marketing,14,1,126047,3,Python,Not Certified
3522,41,Female,Operations,11,5,133005,2,SQL,Certified
3523,45,Female,Marketing,2,4,70185,3,Java,Certified
3524,43,Male,Finance,2,5,94398,5,SQL,Not Certified
3525,50,Female,Finance,9,1,120608,4,Java,Not Certified
3526,43,Male,Sales,4,3,137862,4,C++,Certified
3527,30,Male,Finance,2,3,126682,5,Python,Certified
3528,58,Male,Marketing,10,3,106593,3,Machine Learning,Not Certified
3529,31,Male,Sales,6,3,56427,2,Java,Certified
